Name,MAC Address,MAC Address.1,Operating System,IP Address,Serial number,Chassis type,x,Unnamed: 8,DNS Domain,Most recent discovery,Most frequent logged in user,Asset,Product instance identifier,Operational status
AMRPY_AISHTML_X64,,,,,,,,,,2025-04-14 07:21:56,,,,Operational
AMRPY_AISHTML_X64@ouspxaeg,,,,,,,,,,2025-04-14 07:21:56,,,,Operational
AMRPY_AIS_02_X64,,,,,,,,,,2025-04-12 23:16:02,,,,Operational
AMRPY_AIS_02_X64,,,,,,,,,,2024-12-29 01:45:18,,,,Operational
AMRPY_AIS_02_X64@ouspxaer,,,,,,,,,,2025-04-14 07:30:33,,,,Operational
AMRPY_AIS_02_X64@ouspxc0r,,,,,,,,,,2024-12-29 01:45:18,,,,Operational
AMRPY_AIS_X64,,,,,,,,,,2025-04-14 07:03:04,,,,Operational
AMRPY_AIS_X64@ouspxaeg,,,,,,,,,,2025-04-14 07:21:34,,,,Operational
AMS,,,,,,,,,,2025-02-15 12:32:32,,,,Operational
AMS,,,,,,,,,,2025-04-13 15:12:00,,,,Operational
AMS,,,,,,,,,,2025-04-13 15:15:31,,,,Operational
AMS,,,,,,,,,,2025-03-08 11:49:27,,,,Operational
AMS,,,,,,,,,,2025-04-13 15:24:07,,,,Operational
AmsService,,,,10.68.97.79,,,,,,2025-04-05 10:36:39,,,,Operational
AmsService/,,,,,,,,,,2025-04-05 10:36:39,,,,Operational
AMT,,,,10.24.2.76,,,,,,2025-04-13 15:12:25,,,,Operational
AMT,,,,,,,,,,2024-06-30 20:00:48,,,,Operational
AMT,,,,172.23.237.8,,,,,,2024-10-28 07:24:17,,,,Operational
AMT,,,,,,,,,,2025-04-13 15:03:46,,,,Operational
AMT,,,,,,,,,,2025-02-23 15:37:56,,,,Operational
AMT,,,,,,,,,,2024-07-20 16:18:35,,,,Operational
AMT,,,,,,,,,,2024-07-20 16:18:56,,,,Operational
AMT,,,,,,,,,,2025-02-16 15:43:17,,,,Operational
AMT,,,,,,,,,,2024-11-09 17:48:11,,,,Operational
AMT,,,,10.24.2.77,,,,,,2025-04-13 15:10:49,,,,Operational
AMT,,,,172.28.210.52,,,,,,2025-04-05 11:35:51,,,,Operational
AMT,,,,,,,,,,2025-04-13 15:01:51,,,,Operational
AMT,,,,172.23.237.7,,,,,,2024-10-28 07:25:39,,,,Operational
AMT/,,,,,,,,,,2024-10-28 07:24:17,,,,Operational
AMT/,,,,,,,,,,2025-04-05 11:35:51,,,,Operational
AMT/,,,,,,,,,,2025-04-13 15:12:25,,,,Operational
AMT/,,,,,,,,,,2025-04-13 15:10:49,,,,Operational
AMT/,,,,,,,,,,2024-10-28 07:25:39,,,,Operational
AMTGLOBAL,,,,,,,,,,2024-09-28 11:09:23,,,,Operational
AMTGLOBAL,,,,,,,,,,2024-09-28 11:15:45,,,,Operational
AMTGLOBAL,,,,,,,,,,2024-07-13 20:43:51,,,,Operational
AMTGLOBAL,,,,,,,,,,2025-04-12 11:24:49,,,,Operational
AMTIntranet,,,,172.25.160.45,,,,,,2024-06-08 20:23:26,,,,Operational
AMTIntranet/,,,,,,,,,,2024-06-08 20:23:26,,,,Operational
AMTIntranet/AMT_AD,,,,,,,,,,2024-06-08 20:23:26,,,,Operational
AMTIntranet/AMT_GIEN,,,,,,,,,,2024-06-08 20:23:26,,,,Operational
AMTIntranet/AMT_TESTSERVICE,,,,,,,,,,2024-06-08 20:23:26,,,,Operational
AMTPackingLabel,,,,,,,,,,2025-02-16 15:43:17,,,,Operational
AMTPackingLabel,,,,,,,,,,2024-11-09 17:48:11,,,,Operational
AMTPackingLabel,,,,,,,,,,2024-07-20 16:18:56,,,,Operational
AMTPackingLabel,,,,,,,,,,2025-02-23 15:37:56,,,,Operational
AMTWeb,,,,172.23.173.7,,,,,,2024-08-17 23:15:12,,,,Operational
AMTWeb,,,,10.24.132.8,,,,,,2025-03-23 14:16:14,,,,Operational
AMTWeb,,,,172.23.172.16,,,,,,2024-07-20 16:17:52,,,,Operational
AMTWeb,,,,10.24.132.37,,,,,,2025-03-09 14:49:47,,,,Operational
AMTWeb/,,,,,,,,,,2025-03-23 14:16:14,,,,Operational
AMTWeb/,,,,,,,,,,2025-03-09 14:49:47,,,,Operational
AMTWeb/,,,,,,,,,,2024-07-20 16:17:52,,,,Operational
AMTWeb/,,,,,,,,,,2024-08-17 23:15:12,,,,Operational
AMT_GIEN,,,,,,,,,,2025-04-05 10:41:51,,,,Operational
AMT_PRD,,,,,,,,,,2025-04-13 15:15:31,,,,Operational
AMT_PRD,,,,,,,,,,2025-04-13 15:16:58,,,,Operational
AMT_PRD,,,,,,,,,,2025-03-08 11:49:27,,,,Operational
AMT_PRD,,,,,,,,,,2025-04-13 15:24:07,,,,Operational
AMT_PRD,,,,,,,,,,2025-02-15 12:32:20,,,,Operational
AMT_TEST,,,,,,,,,,2025-04-05 10:41:51,,,,Operational
AN8,,,,172.29.128.40,,,,,,2024-07-06 21:05:57,,,,Operational
AN8,,,,172.29.128.40,,,,,,2025-04-12 19:37:03,,,,Operational
AN8/,,,,,,,,,,2025-04-12 19:37:03,,,,Operational
AN8/,,,,,,,,,,2024-07-06 21:05:58,,,,Operational
AnalyticalReporting,,,,,,,,,,2025-04-12 11:39:36,,,,Operational
AnalyticalReporting,,,,,,,,,,2025-04-12 23:08:47,,,,Operational
AnalyticalReporting,,,,,,,,,,2025-04-05 10:45:27,,,,Operational
AnalyticalReporting,,,,,,,,,,2025-02-01 11:43:04,,,,Operational
AnalyticalReporting,,,,,,,,,,2025-03-08 12:07:03,,,,Operational
AnalyticalReporting,,,,,,,,,,2025-04-12 11:49:17,,,,Operational
Annuaire,,,,172.30.183.21,,,,,,2024-12-07 21:21:50,,,,Operational
Annuaire,,,,10.25.2.57,,,,,,2025-04-13 15:17:20,,,,Operational
Annuaire,,,,,,,,,,2025-04-12 11:07:33,,,,Operational
Annuaire/,,,,,,,,,,2025-04-13 15:17:20,,,,Operational
Annuaire/,,,,,,,,,,2024-12-07 21:21:51,,,,Operational
Antelope,,,,,,,,,,2025-04-05 10:43:08,,,,Operational
Antelope Web Site,,,,172.28.216.56,,,,,,2024-07-07 18:46:32,,,,Operational
Antelope Web Site,,,,172.28.216.56,,,,,,2025-04-05 10:41:35,,,,Operational
Antelope Web Site/,,,,,,,,,,2025-04-05 10:41:35,,,,Operational
Antelope Web Site/Website,,,,,,,,,,2025-04-05 10:41:35,,,,Operational
Antelope20230422,,,,,,,,,,2025-04-05 10:43:08,,,,Operational
AntelopeIdx,,,,,,,,,,2025-04-05 10:43:08,,,,Operational
AntelopeInterface,,,,,,,,,,2025-03-29 11:10:50,,,,Operational
AntelopeInterface,,,,,,,,,,2025-04-05 10:44:35,,,,Operational
AP-Tool,,,,10.182.80.133,,,,,,2025-02-22 19:44:59,,,,Operational
AP-Tool/,,,,,,,,,,2025-02-22 19:44:59,,,,Operational
APAC@vmoapgcsd012,,,,,,,,,,2025-04-13 15:26:11,,,,Operational
APAC@vmoapgcsd013,,,,,,,,,,2025-04-13 15:16:14,,,,Operational
apacdynamicpricing,,,,20.195.72.33,,,,,,2025-04-05 22:15:59,,,,Operational
apacdynamicpricingsqlsrv,,,,20.195.72.32,,,,,,2025-04-12 22:50:49,,,,Operational
apacglobalbi,,,,20.195.72.33,,,,,,2025-04-05 22:15:59,,,,Operational
apacglobalbiuat,,,,20.195.72.32,,,,,,2025-04-12 22:50:49,,,,Operational
Apache server@oatvat06,,,,,,,,,,2025-04-05 10:59:59,,,,Operational
Apache server@oatvat06,,,,,,,,,,2025-04-05 11:00:29,,,,Operational
Apache server@oaumeb01,,,,,,,,,,2024-10-05 20:20:07,,,,Operational
Apache server@oaumeb01,,,,,,,,,,2024-10-05 20:19:15,,,,Operational
Apache server@oaupaf01,,,,,,,,,,2024-09-26 23:35:48,,,,Operational
Apache server@oaupaf01,,,,,,,,,,2024-09-26 23:34:49,,,,Operational
Apache server@oaupya11,,,,,,,,,,2025-03-30 21:01:35,,,,Operational
Apache server@oaupya11,,,,,,,,,,2025-03-30 21:01:14,,,,Operational
Apache server@ocamqa3i,,,,,,,,,,2025-04-14 07:51:41,,,,Operational
Apache server@ocamqa3i,,,,,,,,,,2025-04-14 07:51:40,,,,Operational
Apache server@ocamqa4i,,,,,,,,,,2025-04-14 07:49:26,,,,Operational
Apache server@ocamqa4i,,,,,,,,,,2025-04-14 07:49:15,,,,Operational
Apache server@ocamqa4j,,,,,,,,,,2025-04-14 07:49:30,,,,Operational
Apache server@ocamqa4j,,,,,,,,,,2025-04-14 07:49:33,,,,Operational
Apache server@ocamqa4o,,,,,,,,,,2025-04-14 07:50:10,,,,Operational
Apache server@ocamqa4o,,,,,,,,,,2025-04-14 07:50:09,,,,Operational
Apache server@ocamqa4p,,,,,,,,,,2025-02-24 09:50:08,,,,Operational
Apache server@ocamqa4p,,,,,,,,,,2025-04-14 07:50:44,,,,Operational
Apache server@ocamqa4p,,,,,,,,,,2025-02-24 09:50:06,,,,Operational
Apache server@ocamqa4p,,,,,,,,,,2025-04-14 07:50:48,,,,Operational
Apache server@ocamqa6a,,,,,,,,,,2025-04-14 07:50:23,,,,Operational
Apache server@ocamqa6a,,,,,,,,,,2025-04-14 07:50:30,,,,Operational
Apache server@ocamqf06,,,,,,,,,,2025-04-14 07:49:43,,,,Operational
Apache server@ocamqf06,,,,,,,,,,2025-04-14 07:49:35,,,,Operational
Apache server@ocamqw1m,,,,,,,,,,2024-10-21 08:02:53,,,,Operational
Apache server@ocamqw1m,,,,,,,,,,2024-10-21 08:02:56,,,,Operational
Apache server@ocamqw1n,,,,,,,,,,2024-10-21 08:03:02,,,,Operational
Apache server@ocamqw1n,,,,,,,,,,2024-10-21 08:02:54,,,,Operational
Apache server@ocncqf02,,,,,,,,,,2025-04-12 11:39:40,,,,Operational
Apache server@ocncqf02,,,,,,,,,,2025-04-12 11:41:31,,,,Operational
Apache server@ocnhua1q,,,,,,,,,,2025-04-12 18:04:25,,,,Operational
Apache server@ocnhua1q,,,,,,,,,,2025-04-12 18:02:26,,,,Operational
Apache server@ocnhua2e,,,,,,,,,,2024-11-17 17:45:28,,,,Operational
Apache server@ocnhua2e,,,,,,,,,,2024-11-17 17:47:02,,,,Operational
Apache server@ocnhua2p,,,,,,,,,,2025-02-09 17:40:26,,,,Operational
Apache server@ocnhua2p,,,,,,,,,,2025-02-09 17:40:35,,,,Operational
Apache server@ocnhub02,,,,,,,,,,2025-04-05 10:46:10,,,,Operational
Apache server@ocnhub02,,,,,,,,,,2025-04-05 10:47:02,,,,Operational
Apache server@ocnhub03,,,,,,,,,,2025-04-05 10:33:33,,,,Operational
Apache server@ocnhub03,,,,,,,,,,2025-04-05 10:34:33,,,,Operational
Apache server@ocnhuf06,,,,,,,,,,2025-04-12 11:18:46,,,,Operational
Apache server@ocnhuf06,,,,,,,,,,2025-04-12 11:19:36,,,,Operational
Apache server@ocntna1b,,,,,,,,,,2024-09-28 11:20:08,,,,Operational
Apache server@ocntna1b,,,,,,,,,,2024-09-28 11:26:00,,,,Operational
Apache server@ocntna1z,,,,,,,,,,2025-04-12 11:50:15,,,,Operational
Apache server@ocntna1z,,,,,,,,,,2025-04-12 11:51:32,,,,Operational
Apache server@ocntnb01,,,,,,,,,,2025-02-22 21:17:46,,,,Operational
Apache server@ocntnb01,,,,,,,,,,2025-02-22 21:16:44,,,,Operational
Apache server@oczbrpoceprisma,,,,,,,,,,2025-04-12 12:13:16,,,,Operational
Apache server@oczbrpoceprisma,,,,,,,,,,2025-04-12 12:01:37,,,,Operational
Apache server@ofreqa02,,,,,,,,,,2025-04-05 11:01:39,,,,Operational
Apache server@ofreqa0w,,,,,,,,,,2024-09-27 22:44:40,,,,Operational
Apache server@ofreqa0w,,,,,,,,,,2024-09-27 22:44:33,,,,Operational
Apache server@ofrgna1h,,,,,,,,,,2025-04-05 16:10:18,,,,Operational
Apache server@ofrgna1h,,,,,,,,,,2025-04-05 16:10:53,,,,Operational
Apache server@ofrgna1i,,,,,,,,,,2024-09-27 22:48:05,,,,Operational
Apache server@ofrgna1i,,,,,,,,,,2024-09-27 22:49:42,,,,Operational
Apache server@ogratstg,,,,,,,,,,2025-04-05 10:42:00,,,,Operational
Apache server@ogratstg,,,,,,,,,,2025-04-05 10:42:19,,,,Operational
Apache server@ohkklp06,,,,,,,,,,2024-11-17 19:47:07,,,,Operational
Apache server@ohkklp06,,,,,,,,,,2024-11-17 19:46:51,,,,Operational
Apache server@ohktsf01,,,,,,,,,,2025-04-05 10:33:21,,,,Operational
Apache server@ohktsf01,,,,,,,,,,2025-04-05 10:33:38,,,,Operational
Apache server@ohktsf02,,,,,,,,,,2025-04-12 18:01:21,,,,Operational
Apache server@ohktsf02,,,,,,,,,,2025-04-12 18:00:59,,,,Operational
Apache server@oidjaf04,,,,,,,,,,2024-07-10 17:31:00,,,,Operational
Apache server@oidjaf04,,,,,,,,,,2024-07-10 17:36:45,,,,Operational
Apache server@oinbaa0j,,,,,,,,,,2024-07-09 15:28:34,,,,Operational
Apache server@oinbaa0j,,,,,,,,,,2024-07-09 15:28:28,,,,Operational
Apache server@oincha01,,,,,,,,,,2024-09-21 20:32:12,,,,Operational
Apache server@oincha01,,,,,,,,,,2024-09-21 20:33:07,,,,Operational
Apache server@oinhyb01,,,,,,,,,,2025-04-05 10:50:50,,,,Operational
Apache server@oinhyb01,,,,,,,,,,2025-04-05 10:50:19,,,,Operational
Apache server@oinmua05,,,,,,,,,,2024-08-17 13:30:03,,,,Operational
Apache server@oinmua05,,,,,,,,,,2024-08-17 13:27:50,,,,Operational
Apache server@oinmub02,,,,,,,,,,2025-04-12 12:00:31,,,,Operational
Apache server@oinmub02,,,,,,,,,,2025-04-12 11:59:56,,,,Operational
Apache server@oitblt04,,,,,,,,,,2025-04-05 10:32:57,,,,Operational
Apache server@oitblt04,,,,,,,,,,2025-04-05 10:33:54,,,,Operational
Apache server@oitcrf02,,,,,,,,,,2025-04-12 11:56:38,,,,Operational
Apache server@oitcrf02,,,,,,,,,,2025-04-12 11:56:51,,,,Operational
Apache server@ojpkjf03,,,,,,,,,,2025-04-12 11:10:37,,,,Operational
Apache server@ojpkjf03,,,,,,,,,,2025-04-12 11:11:13,,,,Operational
Apache server@ojpkkb02,,,,,,,,,,2025-04-05 10:53:14,,,,Operational
Apache server@ojpkkb02,,,,,,,,,,2025-04-05 10:54:37,,,,Operational
Apache server@ojpkkd08,,,,,,,,,,2025-04-05 10:44:55,,,,Operational
Apache server@ojpkkd08,,,,,,,,,,2025-04-05 10:43:46,,,,Operational
Apache server@ojposb01,,,,,,,,,,2025-02-08 11:52:38,,,,Operational
Apache server@ojposb01,,,,,,,,,,2025-04-12 11:33:59,,,,Operational
Apache server@ojposb01,,,,,,,,,,2025-02-08 11:53:00,,,,Operational
Apache server@ojpsba01,,,,,,,,,,2024-09-26 23:49:45,,,,Operational
Apache server@ojpsba01,,,,,,,,,,2024-09-26 23:50:30,,,,Operational
Apache server@ojpsba01,,,,,,,,,,2024-09-26 23:50:54,,,,Operational
Apache server@ojpsba01,,,,,,,,,,2024-09-26 23:51:17,,,,Operational
Apache server@ojpsbd06,,,,,,,,,,2025-04-05 10:32:18,,,,Operational
Apache server@ojpsbd06,,,,,,,,,,2025-04-05 10:31:57,,,,Operational
Apache server@ojpsbd07,,,,,,,,,,2025-04-12 11:04:52,,,,Operational
Apache server@ojpsbd07,,,,,,,,,,2025-04-12 11:05:17,,,,Operational
Apache server@ojpsbf0c,,,,,,,,,,2024-08-18 16:57:23,,,,Operational
Apache server@ojpsbf0c,,,,,,,,,,2024-08-18 16:57:32,,,,Operational
Apache server@ojpsbf0d,,,,,,,,,,2024-08-18 16:57:12,,,,Operational
Apache server@ojpsbf0d,,,,,,,,,,2024-08-18 16:57:53,,,,Operational
Apache server@ojpsbf0f,,,,,,,,,,2024-09-29 20:02:13,,,,Operational
Apache server@ojpsbf0f,,,,,,,,,,2024-09-29 20:01:49,,,,Operational
Apache server@ojpsbw05,,,,,,,,,,2025-04-12 16:15:03,,,,Operational
Apache server@ojpsbw05,,,,,,,,,,2025-04-12 16:13:03,,,,Operational
Apache server@ojpsgb01,,,,,,,,,,2025-04-05 10:51:02,,,,Operational
Apache server@ojpsgb01,,,,,,,,,,2025-04-05 10:50:30,,,,Operational
Apache server@ojpsjf03,,,,,,,,,,2025-04-12 11:59:05,,,,Operational
Apache server@ojpsjf03,,,,,,,,,,2025-04-12 11:58:18,,,,Operational
Apache server@ojptyf05,,,,,,,,,,2024-11-23 21:15:36,,,,Operational
Apache server@ojptyf05,,,,,,,,,,2024-11-23 21:15:03,,,,Operational
Apache server@okrbda02,,,,,,,,,,2025-04-05 10:48:10,,,,Operational
Apache server@okrbda02,,,,,,,,,,2025-02-01 21:16:52,,,,Operational
Apache server@okrbda02,,,,,,,,,,2025-02-01 21:16:39,,,,Operational
Apache server@okrbda02,,,,,,,,,,2025-02-15 16:46:57,,,,Operational
Apache server@okrbda02,,,,,,,,,,2025-02-15 16:44:37,,,,Operational
Apache server@okrbda02,,,,,,,,,,2025-04-05 10:48:23,,,,Operational
Apache server@okrbda0a,,,,,,,,,,2024-12-07 21:25:51,,,,Operational
Apache server@okrbda0a,,,,,,,,,,2025-04-12 11:27:31,,,,Operational
Apache server@okrbda0a,,,,,,,,,,2024-12-07 21:25:34,,,,Operational
Apache server@okrbda0a,,,,,,,,,,2025-04-12 11:27:12,,,,Operational
Apache server@okrbdk05,,,,,,,,,,2025-04-12 11:19:52,,,,Operational
Apache server@okrbdk05,,,,,,,,,,2024-09-28 03:03:43,,,,Operational
Apache server@okrbdk05,,,,,,,,,,2024-09-28 03:02:48,,,,Operational
Apache server@okrbdk05,,,,,,,,,,2025-04-12 11:18:21,,,,Operational
Apache server@okrbdw04,,,,,,,,,,2025-04-12 18:05:54,,,,Operational
Apache server@okrbdw04,,,,,,,,,,2024-09-28 02:26:50,,,,Operational
Apache server@okrbdw04,,,,,,,,,,2025-04-12 18:02:34,,,,Operational
Apache server@okrbdw04,,,,,,,,,,2024-09-28 02:27:03,,,,Operational
Apache server@onluta05,,,,,,,,,,2025-04-12 12:00:47,,,,Operational
Apache server@onluta05,,,,,,,,,,2025-04-12 12:00:15,,,,Operational
Apache server@onzauf01,,,,,,,,,,2024-09-26 23:42:21,,,,Operational
Apache server@onzauf01,,,,,,,,,,2024-09-26 23:42:49,,,,Operational
Apache server@onzccf01,,,,,,,,,,2024-11-23 21:16:28,,,,Operational
Apache server@onzccf01,,,,,,,,,,2024-11-23 21:17:40,,,,Operational
Apache server@onzwef01,,,,,,,,,,2024-09-26 20:01:30,,,,Operational
Apache server@onzwef01,,,,,,,,,,2024-09-26 20:02:19,,,,Operational
Apache server@optlxa10,,,,,,,,,,2025-03-22 10:53:04,,,,Operational
Apache server@optlxa10,,,,,,,,,,2025-04-05 10:39:18,,,,Operational
Apache server@optlxa10,,,,,,,,,,2025-04-05 10:38:59,,,,Operational
Apache server@optlxa10,,,,,,,,,,2025-03-22 10:53:29,,,,Operational
Apache server@osgsga01,,,,,,,,,,2024-12-07 21:27:38,,,,Operational
Apache server@osgsga01,,,,,,,,,,2024-12-07 21:27:37,,,,Operational
Apache server@osgsgf02,,,,,,,,,,2024-12-07 21:26:45,,,,Operational
Apache server@osgsgf02,,,,,,,,,,2024-12-07 21:27:47,,,,Operational
Apache server@othbna04,,,,,,,,,,2025-04-12 10:37:26,,,,Operational
Apache server@othbna04,,,,,,,,,,2025-04-12 10:39:38,,,,Operational
Apache server@Alfnsbwappl,,,,,,,,,,2025-04-12 12:14:22,,,,Operational
Apache server@Alfnsbwappl,,,,,,,,,,2025-04-12 12:13:27,,,,Operational
Apache server@otmyskl2,,,,,,,,,,2025-04-12 10:37:03,,,,Operational
Apache server@otmyskl2,,,,,,,,,,2025-04-12 10:36:44,,,,Operational
Apache server@ousbla16,,,,,,,,,,2024-08-18 17:29:58,,,,Operational
Apache server@ousbla16,,,,,,,,,,2024-08-18 17:29:25,,,,Operational
Apache server@ousbla17,,,,,,,,,,2024-08-18 17:30:09,,,,Operational
Apache server@ousbla17,,,,,,,,,,2024-08-18 17:30:38,,,,Operational
Apache server@ouspxa8p,,,,,,,,,,2025-04-14 07:12:35,,,,Operational
Apache server@ouspxa8p,,,,,,,,,,2025-04-14 07:12:55,,,,Operational
Apache server@ouspxab1,,,,,,,,,,2025-04-14 07:10:20,,,,Operational
Apache server@ouspxab1,,,,,,,,,,2025-04-14 07:10:12,,,,Operational
Apache server@ouspxab2,,,,,,,,,,2025-04-14 07:10:24,,,,Operational
Apache server@ouspxab2,,,,,,,,,,2025-04-14 07:10:26,,,,Operational
Apache server@ouspxab3,,,,,,,,,,2025-04-14 07:10:24,,,,Operational
Apache server@ouspxab3,,,,,,,,,,2025-04-14 07:10:10,,,,Operational
Apache server@ouspxab4,,,,,,,,,,2024-07-20 16:17:33,,,,Operational
Apache server@ouspxab4,,,,,,,,,,2024-07-20 16:17:27,,,,Operational
Apache server@ouspxabd,,,,,,,,,,2025-04-13 15:06:36,,,,Operational
Apache server@ouspxabd,,,,,,,,,,2025-04-13 15:06:39,,,,Operational
Apache server@ouspxw4k,,,,,,,,,,2024-10-28 07:26:16,,,,Operational
Apache server@ouspxw4k,,,,,,,,,,2024-10-28 07:25:57,,,,Operational
Apache server@ovnhaf01,,,,,,,,,,2025-04-12 17:57:13,,,,Operational
Apache server@ovnhaf01,,,,,,,,,,2025-04-12 17:59:28,,,,Operational
Apache server@vmo7222pa035,,,,,,,,,,2025-04-12 17:17:39,,,,Operational
Apache server@vmo7222pa035,,,,,,,,,,2025-04-12 17:17:56,,,,Operational
Apache server@vmo7222pa048,,,,,,,,,,2025-04-12 15:46:53,,,,Operational
Apache server@vmo7222pa147,,,,,,,,,,2025-04-12 15:49:03,,,,Operational
Apache server@vmo7222pa147,,,,,,,,,,2025-04-12 17:28:13,,,,Operational
Apache server@vmo7222sa001,,,,,,,,,,2025-04-12 23:28:51,,,,Operational
Apache server@vmo7222sa001,,,,,,,,,,2025-04-12 23:28:32,,,,Operational
Apache server@vmoamgcpw005,,,,,,,,,,2025-04-13 15:16:33,,,,Operational
Apache server@vmoamgcpw005,,,,,,,,,,2025-04-13 15:17:01,,,,Operational
Apache server@vmoamgcsa017,,,,,,,,,,2025-02-09 15:30:06,,,,Operational
Apache server@vmoamgcsa017,,,,,,,,,,2025-02-09 15:30:11,,,,Operational
Apache server@vmoamgcsf003,,,,,,,,,,2025-02-09 15:35:00,,,,Operational
Apache server@vmoamgcsf003,,,,,,,,,,2025-02-09 15:34:53,,,,Operational
Apache server@vmoamgcsw006,,,,,,,,,,2025-04-13 15:01:04,,,,Operational
Apache server@vmoamgcsw006,,,,,,,,,,2025-04-13 15:01:05,,,,Operational
Apache server@vmoamgcsw007,,,,,,,,,,2025-04-13 15:01:05,,,,Operational
Apache server@vmoamgcsw007,,,,,,,,,,2025-04-13 15:01:04,,,,Operational
Apache server@zkrbdb04,,,,,,,,,,2025-04-05 11:05:40,,,,Operational
Apache server@zkrbdb04,,,,,,,,,,2025-04-05 11:04:48,,,,Operational
Apache server@zkrbdb05,,,,,,,,,,2025-04-05 10:30:58,,,,Operational
Apache server@zkrbdb05,,,,,,,,,,2025-04-05 10:31:08,,,,Operational
Apache server@zkrbdb06,,,,,,,,,,2025-04-12 18:04:12,,,,Operational
Apache server@zkrbdb06,,,,,,,,,,2025-04-12 18:03:46,,,,Operational
Apache server@zkrsnb01,,,,,,,,,,2025-04-12 18:10:59,,,,Operational
Apache server@zkrsnb01,,,,,,,,,,2025-04-12 18:10:12,,,,Operational
Apache server@zusbla0g,,,,,,,,,,2025-04-13 17:27:40,,,,Operational
APAC_Survey,,,,,,,,,,2025-04-05 10:44:35,,,,Operational
API,,,,172.28.220.36,,,,,,2025-04-05 10:39:49,,,,Operational
API-15April,,,,40.122.65.162,,,,,,2025-04-12 21:40:38,,,,Operational
Api-apigeePOC,,,,40.122.65.162,,,,,,2025-03-08 22:40:49,,,,Non-Operational
API-App-ForEmployee,,,,23.101.118.145,,,,,,2025-03-08 22:40:49,,,,Non-Operational
API-APP-ForTesting,,,,40.122.65.162,,,,,,2025-03-08 22:40:49,,,,Non-Operational
api-app-forusers,,,,23.101.118.145,,,,,,2025-03-08 22:40:49,,,,Non-Operational
api-auth-testing,,,,40.122.65.162,,,,,,2025-04-12 21:40:38,,,,Operational
API-Cache-POC,,,,40.122.65.162,,,,,,2025-03-08 22:40:49,,,,Non-Operational
api-docs,,,,,,,,,,2025-04-12 11:11:16,,,,Operational
api-docs,,,,,,,,,,2025-04-05 10:51:23,,,,Operational
api-idv-dev,,,,40.83.124.73,,,,,,2025-04-12 21:40:35,,,,Operational
api-iotstore-test,,,,40.122.65.162,,,,,,2025-03-08 22:40:49,,,,Non-Operational
api-mascstackeffectpoc-d-am-001,,,,20.119.0.41,,,,,,2025-04-06 05:03:34,,,,Operational
api-sendgrid-function03,,,,20.105.232.5,,,,,,2025-04-13 16:30:51,,,,Operational
api-sendgrid-prod-fc-001,,,,20.43.43.35,,,,,,2025-04-12 15:31:41,,,,Operational
api-sendgrid-sdo,,,,20.105.232.5,,,,,,2025-04-13 16:30:51,,,,Operational
API/,,,,,,,,,,2025-04-05 10:39:49,,,,Operational
apiapp-apip-dev-emea,,,,40.89.131.148,,,,,,2025-04-12 21:40:38,,,,Operational
apiapp-apip-dev-emea-callbackapi,,,,40.89.131.148,,,,,,2025-04-12 21:40:38,,,,Operational
apiapp-apip-dev-emea-ecallsubscription,,,,52.173.245.249,,,,,,2025-04-12 21:40:38,,,,Operational
apiapp-apip-dev-emea-maintenance,,,,40.89.131.148,,,,,,2025-04-12 21:40:38,,,,Operational
apiapp-apip-dev-emea-repair,,,,40.89.131.148,,,,,,2025-04-12 21:40:38,,,,Operational
apiapp-apip-dev-emea-shutdownapi,,,,40.89.131.148,,,,,,2025-04-12 21:40:38,,,,Operational
apiapp-apip-internal-dev-naa-roafeedback,,,,52.173.245.249,,,,,,2025-04-12 21:40:38,,,,Operational
apiapp-apip-internal-dev-naa-usermgmt,,,,13.67.141.98,,,,,,2025-04-12 21:40:38,,,,Operational
apicmsAlpha,,,,20.50.2.54,,,,,,2024-02-11 17:30:32,,,,Non-Operational
APIM-FunctionApp,,,,40.122.65.162,,,,,,2025-04-12 21:40:35,,,,Operational
APIM-FunctionApp,,,,40.122.65.162,,,,,,2022-09-17 19:05:22,,,,Operational
ApiAlphaBRutil,,,,172.29.128.70,,,,,,2025-02-22 21:39:57,,,,Operational
ApiAlphaBRutil,,,,172.29.128.24,,,,,,2025-04-05 11:32:04,,,,Operational
ApiAlphaBRutil/,,,,,,,,,,2025-02-22 21:39:57,,,,Operational
ApiAlphaBRutil/,,,,,,,,,,2025-04-05 11:32:04,,,,Operational
apipperfapac,,,,20.195.72.33,,,,,,2025-03-29 21:28:58,,,,Operational
apipperfemea,,,,20.61.99.192,,,,,,2025-03-29 21:28:57,,,,Operational
apipperfnaa,,,,20.62.132.162,,,,,,2025-03-29 21:28:58,,,,Operational
apis-apip-dev-api-cd,,,,40.89.131.148,,,,,,2025-04-12 21:40:38,,,,Operational
apis-apip-dev-api-sql,,,,40.89.131.148,,,,,,2025-04-12 21:40:38,,,,Operational
ApitodeletecopyDB,,,,20.49.104.2,,,,,,2025-04-12 21:40:35,,,,Operational
API_Datawarehouse,,,,,,,,,,2025-04-12 11:08:37,,,,Operational
Aplicación de servicio de perfiles de usuario_ProfileDB_704d22584db54b83a59531164cf6d710,,,,,,,,,,2025-02-08 11:40:35,,,,Operational
Aplicación de servicio de perfiles de usuario_SocialDB_f037b53558714ab0a408ebf9b0a8ffa3,,,,,,,,,,2025-02-08 11:40:35,,,,Operational
