Hostname,MAC Address,IP Address,Subnet Mask,Default Gateway,DNS Servers,Domain Name,Lease Start Time,Lease End Time,Client Identifier,DHCP ServerIP,Boot File Name,Vendor Class ID
hit-growth-339,88:1c:b1:98:f6:af,172.16.0.184,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",corp.local,18-04-2025 00:27,23-04-2025 01:27,01:88:1c:b1:98:f6:af,172.16.0.2,boot.wim,GNU/Linux
rather-prove-841,38:f6:9b:c3:27:75,10.0.0.22,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",internal.org,16-04-2025 08:37,19-04-2025 22:37,01:38:f6:9b:c3:27:75,10.0.0.2,pxeboot.0,dhcp-client
behind-whatever-501,,10.0.0.220,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",internal.org,20-04-2025 02:01,,01:d0:10:31:8e:c0:c1,10.0.0.2,pxeboot.0,dhcp-client
serious-professional-646,56:25:1b:8c:1e:31,172.30.0.193,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",,19-04-2025 04:41,23-04-2025 05:41,01:56:25:1b:8c:1e:31,172.30.0.2,bootx64.efi,dhcpcd-6.11.5
sea-citizen-726,,192.168.0.172,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",example.com,18-04-2025 21:17,20-04-2025 18:17,01:38:72:3c:a0:4a:2f,192.168.0.2,,udhcp Client
focus-the-969,6d:5f:04:88:07:c2,10.0.0.204,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",example.com,17-04-2025 12:45,24-04-2025 09:45,01:6d:5f:04:88:07:c2,10.0.0.2,boot.wim,Android OS
paper-political-220,0d:9c:9d:a9:70:cf,192.168.0.67,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",example.com,17-04-2025 02:29,20-04-2025 14:29,01:0d:9c:9d:a9:70:cf,192.168.0.2,boot.wim,MSFT 6.0
type-always-348,1b:9b:a6:2f:82:96,10.0.0.161,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",internal.org,19-04-2025 05:15,25-04-2025 18:15,01:1b:9b:a6:2f:82:96,10.0.0.2,ipxe.efi,Win 11
new-nor-853,9f:5e:c9:50:20:e7,172.16.0.18,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",internal.org,18-04-2025 03:45,20-04-2025 16:45,01:9f:5e:c9:50:20:e7,172.16.0.2,ipxe.efi,Win 11
like-safe-433,ea:78:11:11:c6:2a,172.30.0.17,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,15-04-2025 21:27,22-04-2025 19:27,01:ea:78:11:11:c6:2a,172.30.0.2,ipxe.efi,DHCP-Client
hit-feeling-761,b0:e7:48:f2:57:63,10.10.10.231,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",corp.local,17-04-2025 19:32,22-04-2025 21:32,01:b0:e7:48:f2:57:63,,ipxe.efi,udhcp-1.24.1
article-couple-408,b7:a8:59:12:e7:58,192.168.0.126,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",internal.org,21-04-2025 15:30,26-04-2025 23:30,01:b7:a8:59:12:e7:58,192.168.0.2,boot.wim,Android Device
president-mention-687,01:82:98:84:6b:52,192.168.0.50,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",corp.local,21-04-2025 14:49,26-04-2025 19:49,01:01:82:98:84:6b:52,192.168.0.2,bootx64.efi,
although-couple-48,,10.0.0.214,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",internal.org,22-04-2025 12:41,26-04-2025 21:41,01:a7:cd:b3:8c:da:23,10.0.0.2,ipxe.efi,Win 11
worry-budget-453,c7:aa:12:9e:19:05,172.16.0.79,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",company.local,20-04-2025 22:57,,01:c7:aa:12:9e:19:05,172.16.0.2,ipxe.efi,Win 10
appear-often-965,,10.10.10.84,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,22-04-2025 00:53,24-04-2025 14:53,01:7f:b2:9e:19:7f:7e,10.10.10.2,boot.wim,Linux OS
writer-bed-64,91:3d:a8:d1:0f:1f,,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",company.local,16-04-2025 02:34,21-04-2025 04:34,01:91:3d:a8:d1:0f:1f,172.30.0.2,,Microsoft Windows 10
season-pass-968,fd:38:56:0a:f1:35,10.10.10.77,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",corp.local,15-04-2025 22:36,20-04-2025 16:36,01:fd:38:56:0a:f1:35,10.10.10.2,boot.wim,Microsoft Windows 5.0
like-animal-509,23:69:76:4c:75:f2,10.10.10.225,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",enterprise.net,18-04-2025 07:53,,01:23:69:76:4c:75:f2,10.10.10.2,bootx64.efi,dhcpcd
student-get-729,77:72:0e:8f:6a:27,10.10.10.5,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,19-04-2025 15:47,21-04-2025 13:47,01:77:72:0e:8f:6a:27,,,Windows 6.0
identify-surface-669,03:14:a1:2a:55:b3,172.30.0.83,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,19-04-2025 19:27,25-04-2025 13:27,01:03:14:a1:2a:55:b3,172.30.0.2,pxeboot.0,dhcpcd-6.11.5
learn-beat-392,bf:ad:f1:0f:77:ed,192.168.0.135,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",corp.local,18-04-2025 16:06,23-04-2025 11:06,01:bf:ad:f1:0f:77:ed,192.168.0.2,ipxe.efi,Microsoft Windows 6.0
to-staff-181,e3:58:0f:48:84:75,172.30.0.145,255.255.0.0,172.30.0.1,,,15-04-2025 18:43,22-04-2025 04:43,01:e3:58:0f:48:84:75,172.30.0.2,undionly.kpxe,Microsoft 5.0
month-gas-510,ad:78:81:5d:df:28,10.10.10.37,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",internal.org,18-04-2025 06:55,22-04-2025 22:55,01:ad:78:81:5d:df:28,10.10.10.2,bootx64.efi,udhcp Client
season-not-589,9e:7a:93:77:1f:d9,172.30.0.125,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",example.com,19-04-2025 09:40,23-04-2025 04:40,01:9e:7a:93:77:1f:d9,172.30.0.2,,Linux
ten-pattern-765,74:d9:16:64:f9:8c,10.0.0.242,255.255.255.0,,"9.9.9.9, 149.112.112.112",corp.local,17-04-2025 13:47,18-04-2025 20:47,01:74:d9:16:64:f9:8c,10.0.0.2,,Windows 6.0
ten-break-208,46:86:c3:0b:eb:6c,10.10.10.55,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",company.local,21-04-2025 22:14,25-04-2025 10:14,01:46:86:c3:0b:eb:6c,,pxeboot.0,Microsoft Windows 11
science-entire-330,69:55:b4:7e:50:f8,192.168.0.207,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,19-04-2025 19:07,20-04-2025 22:07,01:69:55:b4:7e:50:f8,192.168.0.2,,Win 10
miss-wife-8,70:a4:1a:aa:24:f8,172.16.0.24,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,21-04-2025 00:50,26-04-2025 00:50,01:70:a4:1a:aa:24:f8,172.16.0.2,undionly.kpxe,udhcp-1.24.1
west-article-418,14:4f:ff:6e:d1:dc,,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",example.com,,19-04-2025 01:35,01:14:4f:ff:6e:d1:dc,172.16.0.2,bootx64.efi,dhcpcd
sing-early-177,b3:87:53:34:40:50,192.168.0.212,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,18-04-2025 13:48,21-04-2025 08:48,01:b3:87:53:34:40:50,192.168.0.2,boot.wim,udhcp
article-family-25,,10.10.10.166,255.255.255.0,,"9.9.9.9, 149.112.112.112",internal.org,16-04-2025 17:19,19-04-2025 06:19,01:f9:59:28:db:85:35,10.10.10.2,bootx64.efi,Apple Device
weight-glass-85,75:f2:66:a2:97:64,172.30.0.48,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",corp.local,20-04-2025 11:56,21-04-2025 22:56,01:75:f2:66:a2:97:64,172.30.0.2,,Microsoft Windows 5.0
my-light-310,be:75:cd:86:0a:57,10.10.10.24,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",internal.org,16-04-2025 18:40,21-04-2025 16:40,01:be:75:cd:86:0a:57,10.10.10.2,boot.wim,DHCP Client
article-TV-382,3c:a0:4a:2f:6e:8f,10.0.0.80,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",example.com,21-04-2025 11:44,23-04-2025 11:44,,10.0.0.2,ipxe.efi,Apple-iOS
behind-three-590,2f:85:03:b2:c5:06,192.168.0.104,255.255.255.0,192.168.0.1,,enterprise.net,,29-04-2025 12:30,01:2f:85:03:b2:c5:06,192.168.0.2,undionly.kpxe,DHCP-Client
black-process-29,59:3c:4d:58:1a:ee,10.10.10.208,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",corp.local,20-04-2025 09:29,26-04-2025 08:29,01:59:3c:4d:58:1a:ee,10.10.10.2,boot.wim,macOS
here-identify-6,4f:47:d9:8b:a8:a8,10.10.10.177,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",internal.org,17-04-2025 23:26,23-04-2025 00:26,01:4f:47:d9:8b:a8:a8,10.10.10.2,ipxe.efi,Windows 11
financial-theory-208,,10.10.10.21,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",company.local,19-04-2025 01:54,22-04-2025 01:54,01:ec:df:1e:ff:07:d2,10.10.10.2,,Win 10
identify-no-10,bb:4e:fc:76:42:7a,172.30.0.70,255.255.0.0,172.30.0.1,,corp.local,18-04-2025 06:45,21-04-2025 22:45,01:bb:4e:fc:76:42:7a,172.30.0.2,pxeboot.0,dhcpcd-6.11.5
thus-pass-25,ff:c6:20:de:b0:e7,172.16.0.126,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",company.local,22-04-2025 04:44,28-04-2025 18:44,01:ff:c6:20:de:b0:e7,172.16.0.2,bootx64.efi,Win 5.0
occur-feeling-688,fe:91:a1:f3:c9:2c,172.30.0.63,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",internal.org,,22-04-2025 13:52,01:fe:91:a1:f3:c9:2c,172.30.0.2,bootx64.efi,Win 11
some-century-204,9c:77:72:0e:8f:6a,10.10.10.30,,,"208.67.222.222, 208.67.220.220",company.local,,20-04-2025 09:19,01:9c:77:72:0e:8f:6a,10.10.10.2,undionly.kpxe,Windows 5.0
fund-business-999,2a:69:05:18:46:79,10.10.10.227,255.255.255.0,,"9.9.9.9, 149.112.112.112",example.com,19-04-2025 19:00,22-04-2025 05:00,01:2a:69:05:18:46:79,10.10.10.2,bootx64.efi,udhcp-client
note-expect-962,f6:af:b6:0c:3e:f1,172.30.0.39,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,17-04-2025 03:33,22-04-2025 09:33,01:f6:af:b6:0c:3e:f1,172.30.0.2,undionly.kpxe,udhcp
woman-go-532,61:df:ff:13:05:05,10.10.10.175,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",corp.local,20-04-2025 17:53,25-04-2025 04:53,01:61:df:ff:13:05:05,10.10.10.2,undionly.kpxe,iOS Device
learn-book-330,27:1a:43:9f:2f:4a,172.16.0.118,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",corp.local,21-04-2025 19:19,27-04-2025 20:19,01:27:1a:43:9f:2f:4a,172.16.0.2,bootx64.efi,Microsoft Windows 11
gun-pattern-740,7a:61:ed:40:df:1e,10.10.10.88,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",corp.local,18-04-2025 05:39,22-04-2025 21:39,01:7a:61:ed:40:df:1e,10.10.10.2,undionly.kpxe,Microsoft 5.0
mean-job-445,af:25:7a:15:2b:59,10.10.10.144,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",company.local,21-04-2025 19:32,26-04-2025 11:32,01:af:25:7a:15:2b:59,10.10.10.2,bootx64.efi,MSFT 5.0
appear-get-599,48:23:8c:3c:02:d8,172.30.0.103,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,19-04-2025 17:56,21-04-2025 05:56,01:48:23:8c:3c:02:d8,172.30.0.2,undionly.kpxe,udhcp 1.24.1
under-series-25,7c:9e:52:70:c6:09,10.10.10.219,255.255.255.0,,"8.8.8.8, 8.8.4.4",company.local,22-04-2025 07:39,27-04-2025 17:39,01:7c:9e:52:70:c6:09,10.10.10.2,ipxe.efi,Apple Device
same-book-597,b5:20:94:00:87:b5,192.168.0.63,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",,16-04-2025 22:21,23-04-2025 21:21,01:b5:20:94:00:87:b5,192.168.0.2,pxeboot.0,dhcpcd-6.11.5
student-team-709,29:b0:5e:5d:e9:5d,172.16.0.113,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",enterprise.net,21-04-2025 02:35,22-04-2025 18:35,01:29:b0:5e:5d:e9:5d,172.16.0.2,bootx64.efi,Microsoft 5.0
the-money-534,b4:97:72:52:22:7e,10.10.10.68,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",company.local,15-04-2025 18:48,18-04-2025 09:48,01:b4:97:72:52:22:7e,10.10.10.2,pxeboot.0,Apple-iOS
paper-within-563,c4:f3:25:b5:5a:27,192.168.0.112,255.255.255.0,,"9.9.9.9, 149.112.112.112",internal.org,20-04-2025 05:52,25-04-2025 07:52,01:c4:f3:25:b5:5a:27,192.168.0.2,undionly.kpxe,udhcp-client
budget-beat-209,5c:0e:41:3b:dd:a5,10.0.0.139,255.255.255.0,,"9.9.9.9, 149.112.112.112",internal.org,21-04-2025 19:51,25-04-2025 15:51,01:5c:0e:41:3b:dd:a5,10.0.0.2,ipxe.efi,Android-DHCP
new-main-677,bc:50:2c:e5:49:11,192.168.0.167,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,17-04-2025 19:55,21-04-2025 22:55,01:bc:50:2c:e5:49:11,192.168.0.2,ipxe.efi,Linux Device
like-main-30,aa:fc:19:ca:d8:36,10.10.10.250,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",corp.local,16-04-2025 09:37,20-04-2025 06:37,01:aa:fc:19:ca:d8:36,10.10.10.2,undionly.kpxe,Microsoft Windows 6.0
article-light-728,d2:59:0b:9a:7d:a0,10.10.10.135,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",corp.local,,,01:d2:59:0b:9a:7d:a0,10.10.10.2,,
reason-traditional-576,f5:54:c8:45:60:53,172.16.0.125,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",example.com,22-04-2025 02:48,28-04-2025 22:48,01:f5:54:c8:45:60:53,172.16.0.2,,Android 13
to-identify-931,ec:4a:f8:3a:5a:15,192.168.0.14,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",corp.local,20-04-2025 12:58,25-04-2025 04:58,01:ec:4a:f8:3a:5a:15,192.168.0.2,ipxe.efi,udhcp
maintain-get-273,6c:cb:6d:01:b7:d9,10.0.0.20,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",company.local,16-04-2025 10:14,22-04-2025 20:14,01:6c:cb:6d:01:b7:d9,10.0.0.2,boot.wim,
black-develop-267,55:48:b9:c3:88:cc,10.0.0.164,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,20-04-2025 20:31,23-04-2025 02:31,01:55:48:b9:c3:88:cc,10.0.0.2,undionly.kpxe,Android-dhcp-13.0.0
visit-store-737,2a:0c:b9:2b:59:69,172.16.0.91,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,19-04-2025 02:17,20-04-2025 22:17,01:2a:0c:b9:2b:59:69,172.16.0.2,ipxe.efi,udhcp
financial-money-990,79:c5:f3:a8:48:3b,192.168.0.15,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",example.com,19-04-2025 06:23,23-04-2025 18:23,01:79:c5:f3:a8:48:3b,192.168.0.2,ipxe.efi,Apple-iOS
learn-the-525,51:f1:c9:ff:ab:2f,172.30.0.185,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",company.local,18-04-2025 07:50,24-04-2025 13:50,,172.30.0.2,ipxe.efi,macOS
politics-office-958,8d:1b:99:c3:7f:58,10.0.0.178,255.255.255.0,,"9.9.9.9, 149.112.112.112",enterprise.net,17-04-2025 18:24,20-04-2025 16:24,01:8d:1b:99:c3:7f:58,,boot.wim,MSFT 5.0
although-often-427,16:43:7a:52:bd:7b,,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,20-04-2025 09:57,,01:16:43:7a:52:bd:7b,172.30.0.2,bootx64.efi,MSFT Windows 10
appear-no-34,a6:1f:2c:7a:30:c1,10.10.10.123,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",company.local,18-04-2025 19:35,,,10.10.10.2,pxeboot.0,Linux-dhcp
nothing-full-317,,10.10.10.201,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",,18-04-2025 07:14,23-04-2025 01:14,01:09:aa:d5:ce:26:ca,10.10.10.2,undionly.kpxe,Win 10
hit-so-407,bc:b5:70:19:2a:93,192.168.0.120,255.255.255.0,192.168.0.1,,enterprise.net,21-04-2025 16:43,27-04-2025 02:43,01:bc:b5:70:19:2a:93,192.168.0.2,undionly.kpxe,Win 5.0
main-team-673,,172.16.0.57,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",internal.org,17-04-2025 19:07,21-04-2025 09:07,,172.16.0.2,pxeboot.0,Windows 5.0
type-office-454,96:d6:5d:2d:7c:05,10.0.0.145,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",internal.org,,27-04-2025 13:17,01:96:d6:5d:2d:7c:05,10.0.0.2,,Android-dhcp-13.0.0
season-hotel-220,dd:1c:0a:77:bf:de,10.10.10.106,255.255.255.0,10.10.10.1,,example.com,21-04-2025 21:51,26-04-2025 03:51,01:dd:1c:0a:77:bf:de,,,Win 6.0
president-think-700,31:00:75:2d:33:af,10.0.0.77,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",corp.local,22-04-2025 10:43,24-04-2025 16:43,01:31:00:75:2d:33:af,10.0.0.2,pxeboot.0,MS Win 10
miss-feeling-918,be:dd:48:23:8c:3c,10.0.0.118,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",internal.org,21-04-2025 10:15,22-04-2025 12:15,01:be:dd:48:23:8c:3c,10.0.0.2,undionly.kpxe,udhcp
worry-bed-389,9a:0a:72:a2:c2:1a,172.30.0.22,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",company.local,20-04-2025 14:38,23-04-2025 03:38,01:9a:0a:72:a2:c2:1a,,undionly.kpxe,dhcpcd
election-no-862,db:50:bc:15:6b:65,10.0.0.35,,10.0.0.1,"64.6.64.6, 64.6.65.6",example.com,16-04-2025 12:31,21-04-2025 13:31,01:db:50:bc:15:6b:65,10.0.0.2,undionly.kpxe,MS Win 10
everything-edge-674,a5:26:5b:f4:88:24,10.10.10.159,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",company.local,17-04-2025 16:58,23-04-2025 11:58,01:a5:26:5b:f4:88:24,,,MSFT 5.0
rather-kitchen-137,5d:ae:b8:4e:83:b4,172.30.0.113,255.255.0.0,,"8.8.8.8, 8.8.4.4",enterprise.net,18-04-2025 03:03,23-04-2025 21:03,01:5d:ae:b8:4e:83:b4,172.30.0.2,undionly.kpxe,Android OS
season-safe-385,92:4c:13:43:98:47,192.168.0.109,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,20-04-2025 16:50,24-04-2025 12:50,01:92:4c:13:43:98:47,192.168.0.2,,Apple Device
like-rather-33,43:d1:d4:79:2b:ef,,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",corp.local,19-04-2025 09:58,21-04-2025 20:58,01:43:d1:d4:79:2b:ef,10.10.10.2,boot.wim,dhcpcd-6.11.5
budget-team-975,,172.16.0.203,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",example.com,18-04-2025 13:54,21-04-2025 16:54,01:b6:6d:fe:81:49:23,172.16.0.2,boot.wim,Linux OS
system-TV-801,ed:a9:dd:0a:63:b5,,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",company.local,,21-04-2025 22:48,01:ed:a9:dd:0a:63:b5,10.0.0.2,pxeboot.0,Windows 11
meet-drug-47,,10.10.10.58,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",corp.local,16-04-2025 07:48,21-04-2025 03:48,01:d8:58:ef:66:b9:3f,10.10.10.2,ipxe.efi,Windows 10
plan-gas-917,d2:f4:f7:92:16:ad,172.30.0.210,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",example.com,17-04-2025 20:24,23-04-2025 18:24,01:d2:f4:f7:92:16:ad,172.30.0.2,pxeboot.0,Microsoft Windows 11
agency-prove-829,93:ef:85:6f:db:96,172.16.0.119,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",internal.org,18-04-2025 21:45,23-04-2025 10:45,01:93:ef:85:6f:db:96,172.16.0.2,undionly.kpxe,MSFT 5.0
possible-always-163,47:95:fa:67:10:a9,10.0.0.68,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",example.com,16-04-2025 02:12,22-04-2025 16:12,01:47:95:fa:67:10:a9,10.0.0.2,boot.wim,MSFT Windows 11
blue-office-745,05:ab:9e:a9:fa:dc,172.30.0.128,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",example.com,18-04-2025 01:59,22-04-2025 03:59,01:05:ab:9e:a9:fa:dc,172.30.0.2,boot.wim,Apple-iOS
learn-force-795,d6:4d:3d:c4:75:ba,172.16.0.115,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",internal.org,20-04-2025 19:20,27-04-2025 08:20,01:d6:4d:3d:c4:75:ba,,ipxe.efi,Linux Device
rather-gas-673,f4:f7:92:16:ad:56,172.30.0.139,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",internal.org,20-04-2025 23:59,26-04-2025 04:59,01:f4:f7:92:16:ad:56,172.30.0.2,,Win 10
article-east-28,0b:74:8a:c9:18:91,10.10.10.114,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",internal.org,21-04-2025 00:31,,01:0b:74:8a:c9:18:91,10.10.10.2,,Linux OS
note-human-592,45:5e:9d:6d:9c:45,10.10.10.163,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",internal.org,15-04-2025 23:42,17-04-2025 16:42,01:45:5e:9d:6d:9c:45,10.10.10.2,boot.wim,Windows 11
develop-political-408,24:10:e0:0c:d7:be,172.16.0.88,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",example.com,18-04-2025 01:47,22-04-2025 00:47,01:24:10:e0:0c:d7:be,,boot.wim,Microsoft Windows 5.0
reason-TV-900,3f:dd:38:42:b4:d8,172.30.0.5,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",company.local,15-04-2025 19:29,21-04-2025 13:29,01:3f:dd:38:42:b4:d8,172.30.0.2,,Windows 5.0
hit-doctor-124,52:b8:d5:e9:79:cf,172.16.0.235,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",example.com,16-04-2025 13:53,20-04-2025 23:53,01:52:b8:d5:e9:79:cf,172.16.0.2,ipxe.efi,dhcpcd-6.11.5
particularly-contain-44,91:90:0b:b6:86:5a,10.10.10.95,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",internal.org,16-04-2025 03:15,22-04-2025 21:15,01:91:90:0b:b6:86:5a,10.10.10.2,boot.wim,Win 10
writer-whatever-911,16:64:f9:8c:f5:98,172.30.0.20,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",example.com,,26-04-2025 14:09,01:16:64:f9:8c:f5:98,172.30.0.2,boot.wim,Apple-Device
fight-beat-771,49:39:1e:93:ad:9a,10.10.10.136,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",company.local,22-04-2025 06:56,,01:49:39:1e:93:ad:9a,10.10.10.2,ipxe.efi,Win 10
politics-not-547,45:87:5c:c4:0a:d7,172.30.0.157,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",corp.local,17-04-2025 09:45,22-04-2025 06:45,01:45:87:5c:c4:0a:d7,172.30.0.2,bootx64.efi,udhcp
reason-break-129,99:44:f9:59:28:db,10.0.0.141,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,18-04-2025 10:05,22-04-2025 22:05,,10.0.0.2,bootx64.efi,
though-get-939,08:80:22:54:87:53,172.30.0.126,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",example.com,18-04-2025 15:41,20-04-2025 09:41,01:08:80:22:54:87:53,172.30.0.2,boot.wim,MS Win 10
away-often-611,3a:e0:c6:ed:20:a0,172.16.0.194,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",internal.org,18-04-2025 06:16,25-04-2025 02:16,01:3a:e0:c6:ed:20:a0,172.16.0.2,ipxe.efi,Win 10
while-gas-271,cd:4c:9e:9a:91:7f,10.0.0.155,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,18-04-2025 19:55,25-04-2025 11:55,01:cd:4c:9e:9a:91:7f,10.0.0.2,pxeboot.0,Microsoft Windows 6.0
save-contain-982,6d:e0:e0:b4:8b:ce,192.168.0.70,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",internal.org,15-04-2025 18:36,20-04-2025 20:36,,192.168.0.2,pxeboot.0,udhcp 1.24.1
black-no-117,3b:77:e7:fa:6a:a6,10.10.10.220,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",example.com,19-04-2025 17:11,24-04-2025 23:11,01:3b:77:e7:fa:6a:a6,10.10.10.2,ipxe.efi,udhcp
new-get-605,4c:b7:11:11:87:03,10.0.0.157,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",internal.org,20-04-2025 12:44,26-04-2025 05:44,01:4c:b7:11:11:87:03,10.0.0.2,,MSFT 5.0
although-put-291,25:78:76:53:a1:3a,10.0.0.14,255.255.255.0,10.0.0.1,,example.com,18-04-2025 22:41,22-04-2025 06:41,01:25:78:76:53:a1:3a,10.0.0.2,ipxe.efi,Android 13
though-always-175,6d:5e:c1:3a:a5:b8,192.168.0.127,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",,16-04-2025 15:24,20-04-2025 17:24,01:6d:5e:c1:3a:a5:b8,192.168.0.2,pxeboot.0,Android-dhcp-13.0.0
plan-work-355,b3:72:75:1e:ae:9f,192.168.0.152,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",internal.org,19-04-2025 04:12,23-04-2025 17:12,01:b3:72:75:1e:ae:9f,192.168.0.2,bootx64.efi,udhcp Client
away-business-59,ea:2f:59:d7:20:74,192.168.0.224,255.255.255.0,192.168.0.1,,example.com,19-04-2025 04:30,,01:ea:2f:59:d7:20:74,192.168.0.2,,Microsoft Windows 10
