Manufacturer,Serial Number,Class,Model ID
Cisco,W74QQSBIQO,Gateway,ASR 920
Cisco,725S4ZEI24,Gateway,ASR 920
Cisco,VJATBTJL41,Gateway,ASR 920
Cisco,UH1VT3BVF9,Gateway,ASR 920
Cisco,7WVETKVAXZ,Gateway,ASR 920
Cisco,ELIJZR8ZWE,Gateway,ASR 920
Cisco,GBGVOAO48Q,Gateway,ASR 920
Cisco,XJ5AP5PYYM,Gateway,ASR 920
Cisco,Z5P1LBTSV9,Gateway,ASR 920
Cisco,WIVC8T3U2U,Gateway,ASR 920
Cisco,J2J7MWJYVV,Gateway,ASR 920
Cisco,YMYP6DNNQA,Gateway,ASR 920
Cisco,V26KUK8G4N,Gateway,ASR 920
Fortinet,NNY6LNEXGI,Load Balancer,FortiADC 3000F
Fortinet,UK9PS2MZDN,Load Balancer,FortiADC 3000F
Fortinet,E37JMAT58H,Firewall,FortiExtender 201E
Fortinet,QU3T4R4KFO,Firewall,FortiExtender 201E
Fortinet,NLYW1VD3EA,Firewall,FortiExtender 201E
Fortinet,B5RYKMODYY,Firewall,FortiExtender 201E
 Palo Alto,BL2DUILU8O,Edge Device,Prisma SD-WAN
 Palo Alto,USVQH2C8XR,Edge Device,Prisma SD-WAN
 Palo Alto,3UR89XDGN2,Edge Device,Prisma SD-WAN
 Palo Alto,AAENGAUH14,Edge Device,Prisma SD-WAN
 Palo Alto,9AB2SRMST5,Edge Device,Prisma SD-WAN
 Palo Alto,KISK9XMCO8,Edge Device,Prisma SD-WAN
 Palo Alto,ZHTCY0KY93,Edge Device,Prisma SD-WAN
 Palo Alto,SYAD72MMV2,Edge Device,Prisma SD-WAN
 Palo Alto,RJM1QIVRQO,Edge Device,Prisma SD-WAN
 Palo Alto,T0RJ3G10FP,Edge Device,Prisma SD-WAN
 Palo Alto,9EFDO3KOFP,Edge Device,Prisma SD-WAN
 Palo Alto,YX4G2DI5A3,Edge Device,Prisma SD-WAN
 Palo Alto,NCHDJ13Y71,Edge Device,Prisma SD-WAN
 Palo Alto,T428C92SOT,Edge Device,Prisma SD-WAN
Series Cisco,4IZ9EX1T8Z,Firewall,Firepower 4100
Series Cisco,0H5NP6KB8Y,Firewall,Firepower 4100
Series Cisco,NJY1WNJ6VB,Firewall,Firepower 4100
Series Cisco,J554L6F5W1,Firewall,Firepower 4100
Series Cisco,K4QWVIOUHH,Firewall,Firepower 4100
Series Cisco,QS5ICVP0GB,Firewall,Firepower 4100
Series Cisco,ILOVJFQNZJ,Firewall,Firepower 4100
Series Cisco,S39483VSVF,Firewall,Firepower 4100
Series Cisco,9676I69V5H,Firewall,Firepower 4100
Series Cisco,I48R6YX49L,Firewall,Firepower 4100
Series Cisco,5J432HJD77,Firewall,Firepower 4100
Series Cisco,4Z4TF39GZX,Firewall,Firepower 4100
Fortinet,080WZPBLZ3,Load Balancer,FortiADC 3000F
Fortinet,CPGDQUM84G,Load Balancer,FortiADC 3000F
Fortinet,288Y6R38IV,Load Balancer,FortiADC 3000F
Fortinet,RN60IP8PFE,Load Balancer,FortiADC 3000F
Fortinet,61XFMZXR7O,Load Balancer,FortiADC 3000F
Fortinet,IZS0VB79X0,Load Balancer,FortiADC 3000F
Fortinet,EKFIVPHYCG,Load Balancer,FortiADC 3000F
Fortinet,9AIGI8UDGM,Load Balancer,FortiADC 3000F
Fortinet,6HNSZNW4GZ,Load Balancer,FortiADC 3000F
Fortinet,X63JH97PH6,Load Balancer,FortiADC 3000F
Fortinet,OHYC5BYLRA,Load Balancer,FortiADC 3000F
Fortinet,ZSU3RX6S9V,Load Balancer,FortiADC 3000F
Fortinet,8TIJUW23B7,Load Balancer,FortiADC 3000F
Fortinet,TYXDJM0OWY,Load Balancer,FortiADC 3000F
Fortinet,9TBKRKFT13,Load Balancer,FortiADC 3000F
Palo Alto,QXCNAIJ09A,Firewall,PA-3220
Palo Alto,KB2V775TXP,Firewall,PA-3220
Palo Alto,0WAHTGAKFD,Firewall,PA-3220
Palo Alto,MGKH5WH4TP,Firewall,PA-3220
Palo Alto,EMEEEDAFLY,Firewall,PA-3220
Palo Alto,32R0HHMECV,Firewall,PA-3220
Palo Alto,NCOBGSFHMW,Firewall,PA-3220
Palo Alto,HE92OFLMF8,Firewall,PA-3220
Palo Alto,Y6GU36ANLJ,Firewall,PA-3220
Palo Alto,K6J8L8EO1G,Firewall,PA-3220
Palo Alto,FB80H0H4R3,Firewall,PA-3220
Palo Alto,QO3B69C2J0,Firewall,PA-3220
Palo Alto,RKZONHMH3B,Firewall,PA-3220
Palo Alto,88PWR1HXGJ,Firewall,PA-3220
Palo Alto,NGYYRTD9AY,Firewall,PA-3220
Palo Alto,P0F9WDUB7X,Firewall,PA-3220
Series Cisco,OGS6NO9H2M,Firewall,Firepower 4100
Series Cisco,ZM3K8U1OFI,Firewall,Firepower 4100
Series Cisco,GLUY007IFE,Firewall,Firepower 4100
Series Cisco,QK1WLZ9553,Firewall,Firepower 4100
Series Cisco,F4T02PPWL4,Firewall,Firepower 4100
Series Cisco,1414FRKUQU,Firewall,Firepower 4100
Series Cisco,JLN3O6AP7K,Firewall,Firepower 4100
Series Cisco,WUIRVSGL3N,Firewall,Firepower 4100
Series Cisco,4MKRAFVDYX,Firewall,Firepower 4100
Series Cisco,9H07018CKW,Firewall,Firepower 4100
Fortinet,7MGREEA0GO,Firewall,FortiGate 100F
Fortinet,VD1S5NFMCG,Firewall,FortiGate 100F
Fortinet,9ZR8YHFRCD,Firewall,FortiGate 100F
Fortinet,P358K3KP9A,Firewall,FortiGate 100F
Fortinet,W537EHYVA7,Firewall,FortiGate 100F
Fortinet,724K46L7M6,Firewall,FortiGate 100F
Fortinet,7WI1IUUILD,Firewall,FortiGate 100F
Fortinet,OTUOIXJF94,Firewall,FortiGate 100F
Fortinet,EXMN0HB6G4,Firewall,FortiGate 100F
Fortinet,AJWXXPLU41,Firewall,FortiGate 100F
Fortinet,H1V5687YAS,Firewall,FortiGate 100F
Fortinet,LT7TKVT8ES,Firewall,FortiGate 100F
Fortinet,ULGZOCNGJW,Firewall,FortiGate 100F
Fortinet,T5DD5ULKBW,Firewall,FortiGate 100F
Fortinet,NRILLPDKE2,Firewall,FortiGate 100F
Palo Alto,TUGZXRUCH3,Firewall,PA-3220
Palo Alto,SR253OBFNM,Firewall,PA-3220
Palo Alto,BPIZFQLVZB,Firewall,PA-3220
Palo Alto,MDR9F06M2F,Firewall,PA-3220
Palo Alto,J508TB2I0S,Firewall,PA-3220
Palo Alto,X9YAKGK8JA,Firewall,PA-3220
Palo Alto,5WW1D2UW52,Firewall,PA-3220
Palo Alto,PGJCUDTN9W,Firewall,PA-3220
Palo Alto,4L1H32J8AM,Firewall,PA-3220
Palo Alto,X8OHBIXMLX,Firewall,PA-3220
Palo Alto,AKDIWA6AKO,Firewall,PA-3220
Juniper,PJ5KW0IJO1,Gateway,SRX1500 Gateway
Juniper,P3NCKDVHKY,Gateway,SRX1500 Gateway
Juniper,DLA3OK8PAU,Gateway,SRX1500 Gateway
Juniper,GZCO96AKEK,Gateway,SRX1500 Gateway
Juniper,S5K4XS4JC8,Gateway,SRX1500 Gateway
Juniper,RIIAZIKEHU,Gateway,SRX1500 Gateway
Juniper,LIF5TN0O13,Gateway,SRX1500 Gateway
Juniper,PFSV3O1F23,Gateway,SRX1500 Gateway
Juniper,MQP6VEHK21,Gateway,SRX1500 Gateway
Juniper,PUXZE1DZR4,Gateway,SRX1500 Gateway
Juniper,ULNWUVC9U8,Gateway,SRX1500 Gateway
Juniper,0MMWCM165B,Gateway,SRX1500 Gateway
Juniper,ENJNP0BT55,Gateway,SRX1500 Gateway
Juniper,OMUDAT3G29,Gateway,SRX1500 Gateway
Juniper,JABWW8EY16,Gateway,SRX1500 Gateway
Juniper,NF62MXNLQ4,Router,SRX1500
Juniper,XTB59JD06R,Router,SRX1500
Juniper,TCQRAQZQSP,Router,SRX1500
Juniper,982HQLIP98,Router,SRX1500
Juniper,NH8RAV24HW,Router,SRX1500
Juniper,XZHS52HNGP,Router,SRX1500
Juniper,G28XXM8I8V,Router,SRX1500
Juniper,ADGKEOWWMU,Router,SRX1500
Juniper,7AZSEGL1PY,Router,SRX1500
Juniper,WU3M2OBVUS,Router,SRX1500
Juniper,OJAQMXGQQS,Router,SRX1500
Juniper,44107T31IY,Router,SRX1500
Juniper,HMWVBOYT6V,Router,SRX1500
Juniper,683W2G0NMN,Router,SRX1500
Juniper,KPEQM246K5,Access Point,Mist AP21
Juniper,KFN5H09ADA,Access Point,Mist AP21
Juniper,YBRC1JPOWE,Access Point,Mist AP21
Juniper,DDAVHM7TKE,Access Point,Mist AP21
Juniper,MDVWT9VIHF,Access Point,Mist AP21
Juniper,96P2P3LP6H,Access Point,Mist AP21
Juniper,I321M1G951,Access Point,Mist AP21
Juniper,R2QIXDZX2A,Access Point,Mist AP21
Juniper,FF696RUHH9,Access Point,Mist AP21
Juniper,EKB586Z4LD,Access Point,Mist AP21
Juniper,IW8RCP430W,Access Point,Mist AP21
Juniper,TIIE5USRR0,Access Point,Mist AP21
Cisco,P13I5EWX9J,Router,NCS 5000 Series
Cisco,CHF3WTZKFQ,Router,NCS 5000 Series
Cisco,TSKTQEW1T1,Router,NCS 5000 Series
Cisco,S2D2CTNS3Z,Router,NCS 5000 Series
Cisco,8JFOX0L77Z,Router,NCS 5000 Series
Cisco,YBF2CY2ZON,Router,NCS 5000 Series
Cisco,1JVU6QCPA2,Router,NCS 5000 Series
Cisco,GZT6JK48TI,Router,NCS 5000 Series
Cisco,ZUI4PIO3U2,Router,NCS 5000 Series
Cisco,99HGT6FCXC,Router,NCS 5000 Series
Cisco,EIXGJOYIMP,Router,NCS 5000 Series
Cisco,42EMZL5UHJ,Router,NCS 5000 Series
Cisco,2IX39FE4V3,Router,NCS 5000 Series
Cisco,XPUSIIDNDK,Router,NCS 5000 Series
Cisco,FHT9KX0ZNT,Router,NCS 5000 Series
Cisco,HQN4D4T8PS,Router,NCS 5000 Series
Cisco,KANT3ENJGT,Router,NCS 5000 Series
Cisco,TKMRNWR6L2,Router,NCS 5000 Series
Cisco,X9FDGK8GRI,Router,NCS 5000 Series
 Palo Alto,3QPOXVY2GR,Edge Device,Prisma SD-WAN
 Palo Alto,JROW278G6A,Edge Device,Prisma SD-WAN
 Palo Alto,Z7JLR44LWZ,Edge Device,Prisma SD-WAN
 Palo Alto,3HRAMKWHHD,Edge Device,Prisma SD-WAN
 Palo Alto,VJ5Z8CZB0U,Edge Device,Prisma SD-WAN
Juniper,PCJOVX5F3D,Access Point,Mist AP21
Juniper,L9PYW28HQH,Access Point,Mist AP21
Juniper,0SOFKV3PJ0,Access Point,Mist AP21
Juniper,2QZLVS3NVJ,Access Point,Mist AP21
Juniper,EIYWOYAFQO,Access Point,Mist AP21
Juniper,J85EOF1IQ9,Access Point,Mist AP21
Juniper,KRZLDWQRD3,Access Point,Mist AP21
Juniper,WG4S77LZ4H,Access Point,Mist AP21
Juniper,IRIEA6GXL1,Access Point,Mist AP21
Juniper,W7JEY7W0C8,Access Point,Mist AP21
Juniper,7AW5E7MMSS,Access Point,Mist AP21
Juniper,R22PQHM855,Access Point,Mist AP21
Juniper,MPGRZJ4JMO,Access Point,Mist AP21
Juniper,VDYTF6M338,Access Point,Mist AP21
Juniper,GZW4EKPV3C,Access Point,Mist AP21
Juniper,UHYOO8WHDW,Access Point,Mist AP21
Juniper,VNJ2GM1Z90,Access Point,Mist AP21
Juniper,T05L14PZ4C,Access Point,Mist AP21
Palo Alto,OL7U9B1Z0L,Router,PA-850
Palo Alto,HXEFCQ77AI,Router,PA-850
Palo Alto,3C6OSTUYCM,Router,PA-850
Palo Alto,6ZDSK5QU8T,Router,PA-850
Palo Alto,02K6XN5WJI,Router,PA-850
Palo Alto,2EQB5UQ474,Router,PA-850
Palo Alto,8H6R8YQXAX,Router,PA-850
Palo Alto,RO0WEYV4IX,Router,PA-850
Palo Alto,1NXB6S1XNU,Router,PA-850
Palo Alto,QZNBFWTU1V,Router,PA-850
Palo Alto,8OYUGOTBX4,Router,PA-850
Palo Alto,BP1OQMXW47,Router,PA-850
Palo Alto,QHYW5Z6VAM,Router,PA-220R
Palo Alto,77KOPKJGL2,Router,PA-220R
Palo Alto,35YNOGA1ZU,Router,PA-220R
Palo Alto,8P5XOI8TPC,Router,PA-220R
Palo Alto,EQY7TM99VI,Router,PA-220R
Palo Alto,LSPREXKS45,Router,PA-220R
Palo Alto,1G73ZWLMMD,Router,PA-220R
Palo Alto,WPEATQQ3XT,Router,PA-220R
Palo Alto,D3VIKO1E7I,Router,PA-220R
Palo Alto,7XCVZ7Z2VC,Router,PA-220R
Palo Alto,FYDGO5F7XA,Router,PA-220R
Palo Alto,EGMO9ULPC6,Router,PA-220R
Palo Alto,ZVM4VEPBQ7,Router,PA-220R
Juniper,AIR83C4WG8,Access Point,Mist AP21
Juniper,HW0IP00IB8,Access Point,Mist AP21
Juniper,OSKSYKRM1C,Access Point,Mist AP21
Juniper,VZRMNI1H3Y,Access Point,Mist AP21
Juniper,2O3VPOX8AY,Access Point,Mist AP21
Juniper,IFSDF7TG6W,Access Point,Mist AP21
Juniper,4BGASCVKKA,Access Point,Mist AP21
Juniper,L814GX22SJ,Access Point,Mist AP21
Juniper,TM9WLXASN1,Access Point,Mist AP21
Cisco,BSVN04VLLU,Switch,Catalyst 2960-XR
Cisco,A83JVPH249,Switch,Catalyst 2960-XR
Cisco,KJPRMVDF7X,Switch,Catalyst 2960-XR
Cisco,KO5MCMMEBV,Switch,Catalyst 2960-XR
Cisco,HVNSHQDU7R,Switch,Catalyst 2960-XR
Cisco,14CIATKYLV,Switch,Catalyst 2960-XR
Cisco,1ZGST0CKJN,Switch,Catalyst 2960-XR
Cisco,AG9Q8P8FC4,Switch,Catalyst 2960-XR
Cisco,BSQGWY9FDK,Switch,Catalyst 2960-XR
Cisco,PKT2D3GHED,Switch,Catalyst 2960-XR
Cisco,IQUK989Z3C,Switch,Catalyst 2960-XR
Cisco,F866ZU0POD,Switch,Catalyst 2960-XR
Cisco,IN1WMI4Z1Z,Switch,Catalyst 2960-XR
Cisco,GED9XQ44O6,Switch,Catalyst 2960-XR
Cisco,YDUK3A79DH,Switch,Catalyst 2960-XR
Cisco,CGNX2MUMJY,Switch,Catalyst 2960-XR
Juniper,1NZHKFJFSE,Access Point,Mist AP43
Juniper,QU1QI9QROG,Access Point,Mist AP43
Juniper,LLRX4O32PL,Access Point,Mist AP43
Juniper,3KOSAGR3KI,Access Point,Mist AP43
Juniper,07319O46A4,Access Point,Mist AP43
Juniper,O9XMA1RCYS,Access Point,Mist AP43
Juniper,L0TDF0SOGY,Access Point,Mist AP43
Juniper,D4ZSK7SUDD,Access Point,Mist AP43
Juniper,MFT1K2QCLW,Access Point,Mist AP43
Juniper,XCCJ9EX1YJ,Access Point,Mist AP43
Juniper,F5JCMHLHF7,Access Point,Mist AP43
Juniper,IEW2J1JYAH,Access Point,Mist AP43
Juniper,04KV8JXA0B,Access Point,Mist AP43
Juniper,HKQIG975TQ,Access Point,Mist AP43
Juniper,6FT40SS15A,Access Point,Mist AP43
Juniper,RHEKBUOGKS,Access Point,Mist AP43
Juniper,O8733885JR,Access Point,Mist AP43
Juniper,7PAMO8ZNPH,Access Point,Mist AP43
Juniper,GOE3QGF9L0,Access Point,Mist AP43
Juniper,NZX1LXOU6Z,Access Point,Mist AP43
Juniper,EC4QM2H6E1,Firewall,SRX320
Juniper,LWUR4NB6XR,Firewall,SRX320
Juniper,U7KE4J8N8D,Firewall,SRX320
Juniper,QR6ERJOZVQ,Firewall,SRX320
Juniper,5X0KPYULSX,Firewall,SRX320
Juniper,XFAF7N40Q9,Firewall,SRX320
Juniper,UJ84GQII70,Firewall,SRX320
Juniper,3LZ38LZSA0,Firewall,SRX320
Juniper,A5QCPNOPW2,Firewall,SRX320
Juniper,ALHH2PQ2GH,Firewall,SRX320
Juniper,QWOZTB42SR,Firewall,SRX320
Juniper,AESG95FAI7,Firewall,SRX320
Juniper,WI28D7APEK,Firewall,SRX320
Juniper,114OXBG1LM,Firewall,SRX320
Juniper,4735SDMLAV,Firewall,SRX320
Juniper,JXE83J5N99,Firewall,SRX320
Juniper,DW1XRFYWJ0,Firewall,SRX320
Juniper,C8NVS33U1D,Firewall,SRX320
Fortinet,KBASP0NI6L,Firewall,FortiGate 60F
Fortinet,FBSK48EBSH,Firewall,FortiGate 60F
Fortinet,K0OD3T56IU,Firewall,FortiGate 60F
Fortinet,8WW08Q7VEY,Firewall,FortiGate 60F
Fortinet,MVV76I1R3J,Firewall,FortiGate 60F
Fortinet,TG3CATSCC7,Firewall,FortiGate 60F
Fortinet,041XX4S6QS,Firewall,FortiGate 60F
Fortinet,7E99Q5SD4Q,Firewall,FortiGate 60F
Fortinet,2QY4C5RTE7,Firewall,FortiGate 60F
Fortinet,G94Q5MG1TP,Firewall,FortiGate 60F
Fortinet,BE348EGC7J,Firewall,FortiGate 60F
Fortinet,IXUGFI85TB,Firewall,FortiGate 60F
Juniper,4XBDO4OVEZ,Access Point,Mist AP21
Juniper,A2CDHR7AJC,Access Point,Mist AP21
Juniper,77RG3ORGKK,Access Point,Mist AP21
Juniper,WG9MJS13UM,Access Point,Mist AP21
Juniper,C4HC3H7XOR,Access Point,Mist AP21
Juniper,TDHEB64B3K,Access Point,Mist AP21
Juniper,T3UMPHJC6N,Access Point,Mist AP21
Juniper,C8PTRP3IDQ,Access Point,Mist AP21
Juniper,SHJAECI4LN,Access Point,Mist AP21
Juniper,FO7K5Q69FO,Access Point,Mist AP21
Juniper,ZIB3D5L98Q,Access Point,Mist AP21
Juniper,GNC1VAQV9Q,Access Point,Mist AP21
Series Cisco,UCAJNDHF7S,Switch,Catalyst 9000
Series Cisco,9M34ELP8UW,Switch,Catalyst 9000
Series Cisco,DJDIASEDOK,Switch,Catalyst 9000
Series Cisco,CB5APXSX5B,Switch,Catalyst 9000
Series Cisco,KPJNBH43X0,Switch,Catalyst 9000
Series Cisco,JICB4GH8WY,Switch,Catalyst 9000
Series Cisco,PJXDMRWY77,Switch,Catalyst 9000
Series Cisco,7H1INL37SB,Switch,Catalyst 9000
Series Cisco,AMZU5YYG46,Switch,Catalyst 9000
Series Cisco,VO6YWIGQDW,Switch,Catalyst 9000
Series Cisco,F2UD792YZE,Switch,Catalyst 9000
Series Cisco,Q768GJNYUC,Switch,Catalyst 9000
Series Cisco,ZOI5LY1EUJ,Switch,Catalyst 9000
Series Cisco,U0HLD28T90,Switch,Catalyst 9000
Series Cisco,EWJUWWIXYK,Switch,Catalyst 9000
Series Cisco,0HAJL4FJVT,Switch,Catalyst 9000
Cisco,ZWPENN0SHP,Switch,Nexus 9500 Series
Cisco,JEIT9APKZN,Switch,Nexus 9500 Series
Cisco,GRUIQSMHSK,Switch,Nexus 9500 Series
Cisco,KND8A8XHOI,Switch,Nexus 9500 Series
Cisco,G4KOHRTZ9K,Switch,Nexus 9500 Series
Cisco,LH6ZS7TVRN,Firewall,ASA 5500-X Series
Palo Alto,XRMGYAYJAM,Router,PA-220R
Palo Alto,G3VPMYTP2L,Router,PA-220R
Palo Alto,2RG2IT0QWH,Router,PA-220R
Palo Alto,0WJ1KYVKX5,Router,PA-220R
Palo Alto,QTWSPG1NCJ,Router,PA-220R
Palo Alto,D1NPCKYLMO,Router,PA-220R
Palo Alto,9A00ZREQ3W,Router,PA-220R
Palo Alto,I6G4OX622O,Router,PA-220R
Palo Alto,YS34YXQ2QR,Router,PA-220R
Palo Alto,5LSVFITLY6,Router,PA-220R
Palo Alto,VL3VL14YE2,Router,PA-220R
Palo Alto,Y9410NK7S3,Router,PA-220R
Palo Alto,1N73SAYTA7,Router,PA-220R
Palo Alto,TS6S98D9LF,Router,PA-220R
Palo Alto,A5DNSEGN0Y,Router,PA-220R
Fortinet,LQICUVWUCA,Load Balancer,FortiADC 3000F
Fortinet,X3M6NHFVS1,Load Balancer,FortiADC 3000F
Fortinet,NZT59AJUQ8,Load Balancer,FortiADC 3000F
Fortinet,91LYIURX9Y,Load Balancer,FortiADC 3000F
Fortinet,APLSA4C8ZU,Load Balancer,FortiADC 3000F
Fortinet,01O934WTSO,Load Balancer,FortiADC 3000F
Fortinet,FX8X9I1XTD,Load Balancer,FortiADC 3000F
Fortinet,XO1DO0KO3I,Load Balancer,FortiADC 3000F
Fortinet,1R3RAJUH0S,Load Balancer,FortiADC 3000F
Fortinet,STP83ENH3O,Load Balancer,FortiADC 3000F
Fortinet,VN1335X2VP,Load Balancer,FortiADC 3000F
Fortinet,BBN9YY5GW6,Load Balancer,FortiADC 3000F
Fortinet,QINLW5YHN4,Load Balancer,FortiADC 3000F
Fortinet,GOB0AMJ6TS,Load Balancer,FortiADC 3000F
Fortinet,7KTIPW6EN1,Load Balancer,FortiADC 3000F
Juniper,Z49AT4WQJ8,Gateway,SRX300 Gateway
Juniper,AM7PINWYWQ,Gateway,SRX300 Gateway
Juniper,OW80VWS7DK,Gateway,SRX300 Gateway
Juniper,4E0SHW0ZO8,Gateway,SRX300 Gateway
Juniper,DM22UG7CFU,Gateway,SRX300 Gateway
Juniper,0L80GSC12L,Gateway,SRX300 Gateway
Juniper,PWCKXA9JPC,Gateway,SRX300 Gateway
Juniper,5BWDR8H2IX,Gateway,SRX300 Gateway
Juniper,P2SE0KWU5Q,Gateway,SRX300 Gateway
Juniper,BYFPDZ55VX,Gateway,SRX300 Gateway
Juniper,1KM5E39X15,Gateway,SRX300 Gateway
Juniper,UY5VPK2S1S,Gateway,SRX300 Gateway
Juniper,KX6MR9F01Y,Gateway,SRX1500 Gateway
Juniper,ODCOY23FKZ,Gateway,SRX1500 Gateway
 Palo Alto,U9T8OBLYXM,Edge Device,Prisma SD-WAN
 Palo Alto,QCUEQ7LNLT,Edge Device,Prisma SD-WAN
 Palo Alto,5D2Z1JTJGT,Edge Device,Prisma SD-WAN
 Palo Alto,G3UAW0WFXP,Edge Device,Prisma SD-WAN
 Palo Alto,TB1IXNSPM5,Edge Device,Prisma SD-WAN
 Palo Alto,SZBVF375MK,Edge Device,Prisma SD-WAN
 Palo Alto,BIG30NQF1I,Edge Device,Prisma SD-WAN
 Palo Alto,44ETH203RV,Edge Device,Prisma SD-WAN
 Palo Alto,YY33A4IIKP,Edge Device,Prisma SD-WAN
 Palo Alto,HEM1T4EJEG,Edge Device,Prisma SD-WAN
 Palo Alto,CQT0G4CGW7,Edge Device,Prisma SD-WAN
 Palo Alto,VV83E62HYT,Edge Device,Prisma SD-WAN
Series Cisco,ZKQPDZJIPD,Firewall,Firepower 2100
Series Cisco,O73M9SR5QF,Firewall,Firepower 2100
Series Cisco,XVWJXBOERQ,Firewall,Firepower 2100
Series Cisco,3KTKI8KSOH,Firewall,Firepower 2100
Series Cisco,2USVZLSBDK,Firewall,Firepower 2100
Series Cisco,WOPY6PIXN8,Firewall,Firepower 2100
Series Cisco,KYTMO2NQ2N,Firewall,Firepower 2100
Series Cisco,04N2LU3VQN,Firewall,Firepower 2100
Series Cisco,YKPOERMOR5,Firewall,Firepower 2100
Cisco,P2PV6M5D5B,Switch,Catalyst 2960-XR
Cisco,AI7KD4NVLK,Switch,Catalyst 2960-XR
Cisco,UPLNKY5IYX,Switch,Catalyst 2960-XR
Cisco,1A3JVZTHOO,Switch,Catalyst 2960-XR
Cisco,4JGUXHNH4O,Switch,Catalyst 2960-XR
Cisco,S5VO01YVB9,Switch,Catalyst 2960-XR
Cisco,2HSAXR4IVE,Switch,Catalyst 2960-XR
Cisco,N33767H225,Switch,Catalyst 2960-XR
Cisco,89VVZ2GXYY,Switch,Catalyst 2960-XR
Cisco,GD2ZTFY19T,Switch,Catalyst 2960-XR
Cisco,VBOKPKMO8K,Switch,Catalyst 2960-XR
Cisco,3KWVATLTGN,Switch,Catalyst 2960-XR
Fortinet,VTB2QS1V7L,Firewall,FortiGate 100F
Fortinet,YW5Q1Q8ABZ,Firewall,FortiGate 100F
Fortinet,6RSQ1YBSC6,Firewall,FortiGate 100F
Fortinet,7LDRB1R4RO,Firewall,FortiGate 100F
Fortinet,USJUXXNV4T,Firewall,FortiGate 100F
Fortinet,Z67KW39OC3,Firewall,FortiGate 100F
Fortinet,ZHGMTU08GM,Firewall,FortiGate 100F
Fortinet,L2OIGIPA6F,Firewall,FortiGate 100F
Fortinet,BBCA7ZKZ8K,Firewall,FortiGate 100F
Fortinet,2ZUHCQ6WNP,Firewall,FortiGate 100F
Fortinet,44ZSK1TSX4,Firewall,FortiGate 100F
Fortinet,RS4E9YY7JZ,Firewall,FortiGate 100F
Fortinet,RE3HX1WTYD,Firewall,FortiGate 100F
Fortinet,XQ3W8B25PH,Firewall,FortiGate 100F
Fortinet,965BF38NOF,Firewall,FortiGate 100F
Cisco,W56718DKMZ,Gateway,vEdge 1000
Cisco,HB97MXWTAQ,Gateway,vEdge 1000
Cisco,U7W48T6NC1,Gateway,vEdge 1000
Cisco,ENJOUQE5PC,Gateway,vEdge 1000
Cisco,BRAQXJRQZZ,Gateway,vEdge 1000
Cisco,RF3CG4IVJA,Gateway,vEdge 1000
Cisco,HBHNOGJB23,Gateway,vEdge 1000
Cisco,ENWTDWMN80,Gateway,vEdge 1000
Cisco,QYCHIEZM8F,Gateway,vEdge 1000
Cisco,U6L6R525CB,Gateway,vEdge 1000
Cisco,JRPFXIIGJ9,Gateway,vEdge 1000
Cisco,JHSRNE8VQQ,Gateway,vEdge 1000
Cisco,X7EVDSS5MA,Gateway,vEdge 1000
Cisco,X9DC2SQK66,Gateway,vEdge 1000
 Palo Alto,4A69MRIVWA,Edge Device,Prisma SD-WAN
 Palo Alto,G1DAZ7BNPK,Edge Device,Prisma SD-WAN
 Palo Alto,92Z7OV028P,Edge Device,Prisma SD-WAN
 Palo Alto,R7VUV9QPTX,Edge Device,Prisma SD-WAN
 Palo Alto,7I4D3QTCN2,Edge Device,Prisma SD-WAN
 Palo Alto,41A9QZNGI7,Edge Device,Prisma SD-WAN
 Palo Alto,YCICWA20LV,Edge Device,Prisma SD-WAN
 Palo Alto,KGUJ8DS4AV,Edge Device,Prisma SD-WAN
 Palo Alto,A1GQGI9BDC,Edge Device,Prisma SD-WAN
 Palo Alto,GMD4IRAUES,Edge Device,Prisma SD-WAN
 Palo Alto,YTPIDGY9MR,Edge Device,Prisma SD-WAN
 Palo Alto,7OP2D3K0J6,Edge Device,Prisma SD-WAN
Fortinet,U54UT053OW,Load Balancer,FortiADC 200F
Fortinet,ZYQW271X74,Load Balancer,FortiADC 200F
Fortinet,1EFVAZB1VC,Load Balancer,FortiADC 200F
Fortinet,KQQGDVTF2Q,Load Balancer,FortiADC 200F
Fortinet,G6QOVTM65K,Load Balancer,FortiADC 200F
Fortinet,J7D6DCRMZY,Load Balancer,FortiADC 200F
Fortinet,7PCOXRRP0Z,Load Balancer,FortiADC 200F
Fortinet,I4PS6SQEWA,Load Balancer,FortiADC 200F
Fortinet,1UVEG4EZXW,Load Balancer,FortiADC 200F
Fortinet,AW4WPH0PPM,Load Balancer,FortiADC 200F
Fortinet,5O2FC6G2QP,Load Balancer,FortiADC 200F
Fortinet,2S79DNE4T3,Load Balancer,FortiADC 200F
Fortinet,6CME6H6DCR,Load Balancer,FortiADC 200F
Palo Alto,WCM7A0Z84G,Firewall,PA-3220
Palo Alto,6P5HWD72IP,Firewall,PA-3220
Palo Alto,0JYIQC5DVW,Firewall,PA-3220
Palo Alto,1JYM07GN2T,Firewall,PA-3220
Palo Alto,KCLDWHNVD4,Firewall,PA-3220
Palo Alto,XIMJO42ELD,Firewall,PA-3220
Palo Alto,U3AVGLWXZC,Firewall,PA-3220
Palo Alto,PMUY1GFE50,Firewall,PA-3220
Palo Alto,L1CDMOCHU6,Firewall,PA-3220
